,node,nearest station,distance
3940,276505102,405,2815.688
3941,276505101,405,2375.896
3942,30384659,109,3028.3759999999997
3943,268378644,156,99.25299999999999
3944,268378645,162,230.02599999999998
3945,268378646,153,110.92
3946,1120307558,219,589.923
3947,275423768,327,113.169
3948,30384665,109,2471.7320000000004
3949,268509735,99,309.837
3950,268509736,448,146.697
3951,276079145,384,856.9159999999997
3952,276079146,365,898.03
3953,268509739,448,244.488
3954,30384687,163,906.3560000000001
3955,30384688,163,762.596
3956,30384689,163,716.295
3957,276079154,384,900.814
3958,30384694,163,319.585
3959,275423803,348,244.984
3960,275423804,348,56.251999999999995
3961,268902973,439,390.97
3962,270619018,266,4243.1720000000005
3963,2898502209,283,257.45099999999996
3964,2898502210,283,211.923
3965,30384707,154,84.46700000000001
3966,276505158,405,2511.9210000000003
3967,30384712,83,101.84199999999998
3968,30384716,79,208.625
3969,275423825,348,112.497
3970,30384721,77,233.557
3971,30384725,77,121.98899999999999
3972,271983194,226,105.24799999999999
3973,271983195,217,165.945
3974,271983197,207,250.726
3975,271983198,207,228.377
3976,271983199,207,0.0
3977,271983200,205,156.216
3978,275423854,327,181.067
3979,275423855,327,59.015
3980,1382752888,468,625.67
3981,30384770,278,261.797
3982,1382752900,103,676.9029999999998
3983,30384773,165,728.7719999999999
3984,30384775,165,561.442
3985,4366377607,453,1514.8500000000006
3986,271983241,226,306.696
3987,30384778,165,278.966
3988,2844304010,453,1994.611
3989,30384780,277,173.748
3990,1382752908,103,771.345
3991,268903054,440,540.915
3992,268903055,440,578.9730000000001
3993,4611383956,268,2349.105
3994,268903061,440,863.105
3995,4518027926,192,1307.513
3996,4518027927,192,1288.3000000000004
3997,276505244,405,2092.16
3998,2131763875,125,55.236999999999995
3999,2131763879,126,189.887
4000,2131763880,126,264.46500000000003
4001,275423913,333,182.537
4002,275423914,349,147.767
4003,275423916,353,296.911
4004,2131763885,127,0.0
4005,2742330030,188,1103.861
4006,2742330031,188,944.779
4007,2742330028,189,1150.018
4008,2742330032,188,1192.567
4009,5580858035,295,2585.765000000001
4010,5580858036,295,2671.067
4011,5580858037,295,2525.611
4012,2742330037,188,1181.142
4013,5580858039,295,2408.157
4014,5580858040,295,2459.0640000000008
4015,5580858041,295,2281.04
4016,2742330036,189,1126.299
4017,2742330035,189,1090.392
4018,5580858046,295,2216.778
4019,272442046,461,1780.5870000000002
4020,272442048,461,2066.036
4021,272442049,461,2079.792
4022,272442052,462,1930.6529999999998
4023,344807428,453,1637.977
4024,49586904,49,320.218
4025,275423967,327,202.467
4026,5871772385,480,1109.7340000000004
4027,5871772386,476,2525.224
4028,5871772387,476,2497.17
4029,5871772388,476,2397.903
4030,5871772389,476,2307.052
4031,5871772390,476,2215.083
4032,5871772392,476,2147.5350000000008
4033,344807432,453,1407.8210000000001
4034,5871772395,476,1962.2060000000001
4035,5871772397,476,1824.614
4036,275358446,296,1246.605
4037,275358447,320,1392.554
4038,275358448,320,1637.3270000000002
4039,5871772398,476,1809.435
4040,5871772400,480,3245.242
4041,5871772402,480,3123.5650000000005
4042,49586932,49,166.39700000000002
4043,5871772405,476,2103.7039999999997
4044,5871772404,476,2213.140000000001
4045,5871772403,480,2999.2270000000003
4046,5871772408,476,1988.369
4047,5871772410,476,1790.1280000000004
4048,5871772411,480,1842.225
4049,5871772412,480,1724.0210000000004
4050,5871772413,480,1669.84
4051,272016127,206,130.95
4052,272016128,206,115.816
4053,272016129,199,311.223
4054,272016131,221,195.614
4055,5871772420,480,1208.243
4056,272016133,221,100.477
4057,272016134,230,293.313
4058,272016135,215,292.5130000000001
4059,4305888008,228,307.4740000000001
4060,274178836,163,3239.539
4061,275424036,348,254.09099999999998
4062,1404445479,445,1943.15
4063,276079401,384,729.3889999999999
4064,2884250105,245,436.667
4065,5832581950,17,140.77599999999995
4066,5423145796,43,487.05800000000005
4067,5423145802,43,468.117
4068,5423145804,43,477.86300000000006
4069,5423145805,82,453.42199999999997
4070,5423145808,82,480.425
4071,5423145810,82,545.0160000000002
4072,5423145811,43,516.281
4073,5423145812,82,368.293
4074,5423145813,43,322.256
4075,5423145815,43,226.918
4076,5423145816,43,246.644
4077,5423145818,43,267.367
4078,3733496671,189,1493.4470000000001
4079,3733496672,189,1434.715
4080,3733496673,191,196.95200000000003
4081,3733496675,191,123.058
4082,270607229,348,0.0
4083,5842051967,97,36.638000000000005
4084,270607232,349,20.169
4085,694068098,194,406.32199999999995
4086,694068107,194,321.163
4087,274839440,296,1067.924
4088,269820814,98,345.413
4089,49587088,49,214.238
4090,270279575,103,685.3100000000002
4091,270607271,352,235.58
4092,274178984,109,3064.0559999999996
4093,269820842,114,425.832
4094,4480705451,102,586.922
4096,270607275,351,661.3219999999999
4097,272442286,462,2054.027
4098,276079535,386,578.544
4099,1385800624,10,139.46699999999998
4100,269820848,113,273.632
4101,49587138,49,70.142
4102,276079593,386,541.627
4103,5872001376,466,253.11
4104,271557616,242,1378.6370000000002
4105,272442354,462,2146.505
4106,343221235,456,1899.245
4107,272442355,462,2195.295
4108,276440068,433,256.689
4109,4272038916,412,199.368
4110,343221264,457,1621.7389999999998
4111,4401865745,430,367.746
4112,4401865746,430,391.213
4113,4401865747,409,478.316
4114,4401865744,430,388.42000000000013
4115,1587529696,463,1301.488
4116,269820951,98,235.051
4117,269820952,112,156.304
4118,2336489680,457,8815.184000000001
4119,269820958,119,299.998
4120,269820959,114,0.0
4121,2267948063,91,932.665
4122,269820961,113,300.45
4123,269820962,31,505.622
4124,269820963,116,308.533
4125,272016417,221,0.0
4126,807340230,457,8512.24
4127,268903462,163,3248.046
4128,305275942,188,2813.1009999999997
4129,268903464,163,2973.6609999999996
4130,270607403,351,607.3879999999998
4131,1593222189,91,4321.514000000001
4132,30385198,48,235.241
4133,276079666,386,1178.586
4134,30385203,65,289.0019999999999
4135,276079667,386,1066.853
4136,276079668,386,492.29699999999997
4137,276079670,386,396.759
4138,5882651702,460,433.598
4139,5882651700,460,595.939
4140,269820985,113,252.687
4141,269820986,113,202.12900000000002
4142,269820987,116,406.185
4143,270607418,351,626.201
4144,269820989,26,254.649
4145,270214201,111,305.81
4146,5882651703,460,592.4430000000001
4147,2897849087,466,1028.256
4148,271983702,225,264.49800000000005
4149,271983703,226,173.738
4150,271983704,226,181.53599999999997
4151,271983705,207,325.33799999999997
4152,1593222234,91,4078.305
4153,271983706,205,318.337
4154,1593222236,91,3797.2210000000014
4155,271983707,207,77.608
4156,271983708,205,78.009
4157,269821024,3,202.885
4158,5033534561,223,232.994
4159,5033534562,223,204.299
4160,270619127,91,3515.523
4161,2897849090,466,711.768
4162,1593222245,91,4345.429
4163,5033534565,223,189.375
4164,1593222247,268,2564.904
4165,4161676390,453,5064.678000000001
4166,4033684581,462,409.92800000000005
4167,274179178,109,2806.9709999999995
4168,274179179,109,2694.3
4169,270607468,364,708.069
4170,274179181,109,2991.002
4171,4033684585,462,879.3290000000003
4172,4033684586,462,864.289
4173,372949727,480,1524.8239999999994
4174,1861960212,462,2302.106
4175,270214262,111,526.3480000000001
4176,270214263,468,532.112
4177,270619131,91,4074.399
4178,1861960213,462,2731.498
4179,3710690427,456,1759.9979999999996
4180,272016508,221,157.161
4181,272016509,235,0.0
4182,5902574718,103,1211.781
4183,5902574719,103,1292.333
4184,5902574720,103,1282.569
4185,5902574721,103,1330.18
4186,1861960215,462,2227.3360000000002
4187,269821061,86,267.42400000000004
4188,30385287,39,35.177
4189,372949731,476,2201.5389999999998
4190,5872002185,245,344.6760000000001
4191,1861960216,462,2419.851
4192,30385291,121,239.674
4193,5872002187,245,305.198
4194,30385293,120,86.46
4195,30385296,125,201.121
4196,30385298,123,331.29
4197,268510356,448,165.578
4198,268510357,99,292.11400000000003
4199,272016535,215,350.6860000000001
4200,4161676442,453,4599.264000000001
4201,49587358,72,134.738
4202,275719326,404,1887.3120000000001
4203,275719327,404,1518.101
4204,4161676454,453,4481.959
4205,270607528,351,534.8870000000002
4206,1973953704,194,573.255
4207,1587529702,465,822.1379999999998
4208,1861960223,462,2387.213
4209,1973953709,194,1109.85
4210,270607537,351,771.1579999999999
4211,1973953714,186,909.3670000000003
4212,1973953717,195,1222.404
4213,30385334,340,1222.672
4214,30385335,340,1039.617
4215,1973953720,195,1066.598
4216,30385336,340,820.2080000000002
4217,372949741,466,2262.301
4218,1861960226,462,2412.197
4219,1973953726,188,782.434
4220,4161676478,453,4882.245000000001
4221,30385344,345,217.992
4222,30385345,345,291.58099999999996
4223,30385346,325,256.07099999999997
4224,4161676480,453,5268.133000000001
4225,1973953733,194,584.637
4226,30385350,336,246.313
4227,30385351,337,0.0
4228,30385352,337,84.963
4229,1973953737,194,537.9390000000002
4230,30385353,337,160.998
4231,30385354,337,238.407
4232,30385356,338,0.0
4233,268903629,163,3333.7409999999995
4234,30385355,337,320.385
4235,3308102859,103,1360.0020000000004
4236,30385360,343,245.377
4237,30385361,340,267.259
4238,4161676497,453,3617.999
4239,4161676490,457,3211.6059999999998
4240,1932895441,479,190.49599999999998
4241,372949746,480,1851.391
4242,30385366,340,622.6360000000002
4243,1973953750,195,1082.195
4244,1973953752,188,845.424
4245,1973953753,194,476.773
4246,30385367,341,356.62099999999987
4247,30385368,340,746.6569999999998
4248,30385369,340,820.0610000000001
4249,1932895447,103,1222.4
4250,30385377,341,108.303
4251,4161676513,456,3170.073
4252,30385379,295,1437.9
4253,1932895460,479,1220.771
4254,4161676517,453,3342.908000000001
4255,1932895462,465,1232.917
4256,1861960235,462,2455.951
4257,1932895466,465,1088.7930000000001
4258,30385387,340,274.798
4259,271557868,243,372.24
4260,372949751,476,2052.51
4261,1932895467,465,1003.203
4262,1861960236,462,2492.106
4263,1932895472,465,1019.6489999999999
4264,1861960237,462,2482.72
4265,4161676532,453,4433.919
4266,276507600,445,2064.067
4267,1932895478,465,1112.832
4268,1932895480,465,1105.764
4269,1932895481,462,1278.45
4270,1932895482,462,1301.1989999999998
4271,1932895486,462,1353.039
4272,372949755,476,1949.93
4273,1932895487,462,1391.293
4274,1932895489,462,1428.7530000000004
4275,1932895491,462,1471.4570000000006
4276,1932895493,462,1519.3560000000002
4277,4161676550,453,1259.522
4278,1932895495,462,1606.101
4279,1932895494,462,1566.151
4280,5154645257,266,792.433
4281,276440331,436,0.0
4282,276440332,422,341.963
4283,2460329229,375,292.534
4284,1932895502,480,1197.016
4285,269821199,86,701.9889999999999
4286,1932895504,462,1803.161
4287,1932895500,465,1249.8190000000004
4288,1932895506,462,1482.142
4289,1932895508,465,1606.225
4290,1932895510,465,1382.341
4291,275731785,321,2433.062
4292,1932895513,462,1463.5080000000007
4293,4161676571,453,1351.221
4294,1932895516,465,1469.396
4295,275731786,321,2540.014
4296,1932895519,462,1515.442
4297,4161676576,453,1652.078
4298,1932895525,462,1552.891
4299,272442665,462,1752.415
4300,1932895529,462,1591.0300000000002
4301,272442667,462,1638.148
4302,275731789,321,2511.658
4303,1932895533,462,1859.458
4304,1932895535,465,1344.927
4305,1932895537,462,1736.179
4306,1593222450,91,3979.3179999999998
4307,1932895539,462,1637.277
4308,1932895542,462,1736.608
4309,4082277597,287,809.289
4310,1932895545,465,1404.021
4311,1932895548,462,1682.24
4312,1932895550,462,1723.6129999999996
4313,1932895552,462,1638.256
4314,1932895555,465,1507.276
4315,270287014,103,1585.751
4316,268510533,123,0.0
4317,1932895558,462,1568.556
4318,272016712,215,134.804
4319,1932895560,465,1464.129
4320,1932895562,465,1449.027
4321,1932895564,465,1332.471
4322,1932895568,465,1474.131
4323,269821267,113,288.7050000000001
4324,1932895572,465,1446.0710000000001
4325,1932895573,462,2146.964
4326,1932895574,465,1524.308
4327,4151485783,394,12.993
4328,4151485784,394,16.612000000000002
4329,1932895575,465,1552.2920000000001
4330,1932895579,465,1588.338
4331,1932895581,462,2053.651
4332,270214495,257,331.719
4333,1932895583,462,1943.18
4334,4082277605,311,264.221
4335,4037191009,219,831.487
4336,5829305699,450,158.014
4337,5829305700,450,158.03699999999995
4338,5829305701,450,401.133
4339,4037191012,219,619.732
4340,1932895586,465,1656.5079999999996
4341,1932895585,465,1562.2329999999995
4342,1127523689,401,405.95599999999996
4343,1932895588,465,1595.2089999999996
4344,858236268,163,1785.7519999999995
4345,1932895597,462,2733.4190000000003
4346,1932895596,465,1674.37
4347,858236274,163,1865.523
4348,1932895603,465,1842.65
4349,1932895604,462,2802.239
4350,4082277609,331,362.05
4351,1932895605,462,1831.672
4352,319661431,386,1572.9150000000004
4353,5830976888,118,106.14200000000001
4354,1932895608,462,2891.245000000001
4355,4082277610,331,254.204
4356,1932895612,462,2975.1279999999997
4357,4082277611,351,321.0900000000001
4358,1932895618,462,2624.389
4359,1932895619,462,2863.5779999999995
4360,4833060230,254,1167.647
4361,1932895623,462,2938.368
4362,4833060232,254,1335.636
4363,1932895622,462,1943.555
4364,4833060235,254,1339.1999999999996
4365,1932895632,462,2761.5509999999995
4366,1932895635,462,3055.3659999999995
4367,276440468,436,86.33
4368,1989911957,184,926.252
4369,1989911958,195,484.039
4370,4833060245,254,1430.1819999999998
4371,4833060247,254,1502.1280000000004
4372,4833060249,254,1433.1859999999995
4373,1932895639,462,3008.743
4374,1932895644,462,2836.41
4375,1989911966,184,736.0079999999998
4376,1932895646,462,2920.913
4377,319432101,457,3355.727000000001
4378,30385574,434,581.701
4379,1932895655,462,2822.6040000000003
4380,1932895654,462,3069.635
4381,30385577,319,262.246
4382,1975821738,188,1496.203
4383,30385579,344,315.508
4384,1975821740,188,1572.957
4385,1989911981,194,623.221
4386,1975821742,78,181.69
4387,1975821743,190,354.4020000000001
4388,1989911983,184,827.748
4389,1975821741,188,1419.6760000000002
4390,1975821739,188,1644.96
4391,1975821747,188,124.48200000000001
4392,276440496,422,492.1
4393,1975821749,184,187.113
4394,1975821750,186,221.697
4395,276440495,438,366.54
4396,1975821752,184,230.553
4397,1932895667,462,2899.3109999999997
4398,1975821754,184,109.015
4399,1932895670,462,2936.5959999999995
4400,1932895668,462,3125.572
4401,1932895675,462,3187.179
4402,271558078,465,656.3570000000002
4403,4790101439,405,763.5259999999997
4404,271558079,465,595.932
4405,1932895676,462,3205.8969999999995
4406,1932895679,462,2079.13
4407,275719621,404,1470.4
4408,1932895687,465,3190.6470000000004
4409,275719624,404,1355.632
4410,270607820,352,212.278
4411,275719628,404,1590.601
4412,1932895694,462,3225.256
4413,275719631,405,1267.973
4414,1975821776,258,258.345
4415,276506067,405,1387.2279999999994
4416,276506068,405,1471.4159999999995
4417,276506069,405,1552.0569999999998
4418,269821404,116,505.47600000000006
4419,1975821789,188,889.682
4420,1975821790,188,969.7289999999999
4421,1975821791,186,852.7420000000003
4422,1975821792,184,997.997
4423,1975821793,195,944.065
4424,1975821794,194,791.4920000000002
4425,270607844,332,267.392
4426,270607845,352,166.416
4427,270607846,352,140.761
4428,319432165,457,3355.271000000001
4429,270280172,103,616.879
4430,270280173,103,474.926
4431,1932895727,465,2929.0840000000007
4432,276080123,386,576.0600000000002
4433,372949807,465,1983.685
4434,276080136,386,1018.785
4435,276080137,386,1134.211
4436,270575130,295,2823.6410000000005
4437,270575131,295,3424.2859999999996
4438,270214684,85,124.9
4439,270214685,86,0.0
4440,270575132,321,2888.809000000001
4441,270575133,405,3138.7920000000013
4442,270575135,405,2878.087
4443,270575136,405,2003.815
4444,270575137,408,1940.154
4445,5417149990,476,2523.265000000001
4446,5417149991,480,2883.688
4447,5417149992,476,2494.163
4448,276080169,386,1175.0230000000001
4449,276080170,386,1108.089
4450,5417149993,480,2857.5020000000004
4451,276506167,405,1826.296
4452,270280249,103,768.6410000000002
4453,276440634,438,357.33399999999995
4454,276440635,438,314.593
4455,276506171,405,1611.5789999999995
4456,1936303690,266,3164.487
4457,274179680,100,1594.9389999999994
4458,272049766,219,533.1320000000002
4459,272049770,219,301.95099999999996
4460,372949827,465,1834.392
4461,49587823,447,100.226
4462,49587832,49,114.622
4463,49587834,66,251.915
4464,49587842,66,166.57
4465,270608004,332,118.473
4466,269821579,114,286.172
4467,269821580,114,134.793
4468,49587853,49,264.205
4469,5835040398,339,171.688
4470,5835040399,343,253.394
4471,5835040400,343,191.137
4472,274179729,100,1663.6489999999994
4473,5835040401,343,209.226
4474,274179731,100,2091.1420000000003
4475,5835040404,343,201.028
4476,5835040405,322,208.82
4477,5835040402,343,185.757
4478,5835040403,343,192.01
4479,372949836,465,1960.613
4480,271558300,464,573.571
4481,49587869,53,219.04700000000003
4482,271558309,463,600.427
4483,270938374,92,1604.958
4484,276506282,405,2465.255
4485,49587887,66,409.81300000000005
4486,3710762636,457,6407.961000000001
4487,268314314,128,213.385
4488,271558357,242,683.822
4489,274179798,100,1690.6179999999995
4490,276309730,445,1858.023
4491,276309731,445,1671.636
4492,276309736,445,1767.5629999999999
4493,276309738,445,1723.412
4494,276440814,438,161.5
4495,2434311925,110,169.41099999999997
4496,2434311926,110,525.7769999999999
4497,2434311927,448,467.405
4498,2434311928,109,472.987
4499,274179833,100,1717.1970000000001
4500,2434311930,109,236.90900000000002
4501,2434311929,109,376.85900000000004
4502,2434311932,109,127.163
4503,2434311933,109,143.701
4504,270214903,85,568.091
4505,2434311935,109,2.51
4506,270214904,254,365.70599999999996
4507,2434311937,106,421.63599999999997
4508,276506368,405,2392.604
4509,276506369,408,2090.628
4510,269821700,119,115.436
4511,269821701,119,265.905
4512,271558404,243,888.7869999999997
4513,276309766,445,1971.763
4514,271558408,462,2655.1279999999997
4515,1588718371,465,1248.1060000000002
4516,1588718373,465,580.6850000000002
4517,1588718375,465,502.04100000000005
4518,276309794,445,1870.076
4519,276309796,445,2057.726
4520,274179879,100,1113.9830000000004
4521,274179880,100,1309.069
4522,276309800,445,1500.809
4523,1588718378,462,1418.927
4524,276309805,445,1930.136
4525,276309809,445,1762.53
4526,276309815,445,1565.41
4527,271558460,242,836.077
4528,276309823,445,1234.161
4529,276309824,445,860.674
4530,3151898439,404,2468.975
4531,269821772,114,185.418
4532,372949873,480,1399.3429999999996
4533,848504661,163,1625.8539999999996
4534,270280533,103,704.7919999999999
4535,270280534,103,716.8910000000002
4536,848504664,276,1066.702
4537,270280536,103,883.1039999999999
4538,848504666,276,1212.7989999999995
4539,270280535,103,569.841
4540,848504668,109,2363.106
4541,276309849,408,965.603
4542,276309851,408,895.663
4543,848504671,163,1342.7489999999996
4544,276309855,408,941.745
4545,276309853,408,918.975
4546,848504674,276,1198.1369999999995
4547,848504676,276,1002.7189999999997
4549,848504678,163,1567.754
4550,848504679,276,1117.4409999999998
4551,848504680,163,1707.2489999999993
4552,848504682,276,1036.572
4553,372949878,480,1547.1679999999994
4554,848504684,163,1338.24
4555,848504686,276,1106.439
4556,2261526382,295,486.231
4557,2261526387,295,624.1690000000001
4558,848504692,276,1082.823
4559,2261526389,295,762.278
4560,848504694,163,2122.865
4561,848504695,276,1092.735
4562,848504696,276,978.57
4563,848504693,295,1562.4439999999993
4564,2261526390,295,693.7320000000002
4565,848504699,276,1120.3729999999996
4566,848504700,163,1281.7189999999996
4567,2261526397,295,566.8530000000001
4568,2261526396,295,833.4169999999999
4569,848504703,109,2454.515
4570,49588087,66,242.97
4571,5827143549,479,1066.5810000000001
4572,848504706,163,2303.7210000000005
4573,848504707,276,1205.8129999999996
4574,848504708,148,2083.5920000000006
4575,5827143550,479,1047.3410000000001
4576,848504710,340,1894.969
4577,5827143553,479,1010.082
4578,848504712,276,1144.2169999999996
4579,5006108552,233,304.746
4580,5006108553,233,320.5
4581,848504715,276,1122.41
4582,372949883,466,909.339
4583,1097050006,467,232.175
4584,5197211544,405,2363.277
4585,1588718400,465,633.315
4586,372949888,466,1062.06
4587,270280614,160,672.9889999999999
4588,270280615,103,342.1570000000001
4589,1385932711,103,2985.5139999999988
4590,1097050027,467,491.152
4591,1588718404,465,804.921
4592,1385932729,103,2146.649000000001
4593,1588718406,465,1481.0729999999999
4594,276309949,430,887.824
4595,276309950,430,1141.011
4596,269821891,114,221.342
4597,268511172,110,0.0
4598,268511173,110,530.738
4599,268511174,124,617.815
4600,268511175,124,670.757
4601,268511176,124,1575.6619999999998
4602,268511177,163,1249.7120000000002
4603,268511171,82,326.568
4604,275720136,404,958.719
4605,275720139,404,1045.777
4606,270215117,86,98.035
4607,1385932752,266,3108.798
4608,270280659,160,701.817
4609,275720147,404,1380.4730000000004
4610,1385932760,103,2237.0220000000004
4611,272050143,219,619.149
4612,1385932777,103,3288.8449999999993
4613,269821936,119,339.42
4614,270280688,103,511.875
4615,1385932786,103,1905.626
4616,1385932789,103,3517.0849999999987
4617,5288011769,43,380.917
4618,5288011770,43,403.65
4619,5288011771,43,381.374
4620,5288011772,43,390.083
4621,5288011774,43,406.158
4622,1385932801,103,2063.281
4623,1385932803,103,3246.9439999999995
4624,1440065541,52,206.37900000000002
4625,274180102,106,906.417
4626,1440065542,43,299.81
4627,4208306191,100,1065.3950000000002
4628,276310043,410,266.966
4629,276310044,410,80.888
4630,276310045,410,0.0
4631,276310046,410,106.708
4632,268838943,124,1939.916
4633,269821983,114,254.427
4634,1975855135,26,408.103
4635,268838946,124,1920.4129999999998
4636,1385932833,103,3220.6079999999993
4637,1966450725,341,332.391
4638,1966450727,175,118.16
4639,1966450728,175,83.601
4640,1966450730,182,243.816
4641,268838956,124,1885.8320000000006
4642,1966450732,179,259.407
4643,1932722999,462,1213.812
4644,1385932847,103,1878.737
4645,276310068,428,98.105
4646,3687557174,189,981.5800000000003
4647,331599552,457,1345.563
4648,3687557176,188,1254.6370000000004
4649,276310071,411,443.699
4650,274180159,100,1636.2789999999998
4651,274180160,100,1487.2529999999995
4652,274180161,100,1453.5569999999993
4653,270215233,256,300.597
4654,270215234,259,246.236
4655,271984703,225,117.23200000000001
4656,276310081,428,184.926
4657,276310080,428,329.22099999999995
4658,276310082,409,33.97
4659,276310084,430,401.80400000000003
4660,4313765559,230,232.702
4661,4313765560,230,225.891
4662,5329041133,407,288.7410000000001
4663,3710691417,219,2048.014
4664,3710691418,219,2041.954
4665,269822044,119,309.011
4666,270280809,103,534.2080000000002
4667,3930564728,457,8233.578000000001
4668,1588718445,465,973.846
4669,276310145,445,523.401
4670,5329041141,407,289.377
4671,270280835,103,485.918
4672,276310146,430,836.753
4673,5329041142,407,276.764
4674,5329041143,407,302.5300000000001
4675,276513512,408,2143.939
4676,268839074,163,859.597
4677,2860419703,461,547.576
4678,270280872,103,508.1230000000001
4679,2860419704,461,1012.7950000000003
4680,5582692336,465,496.734
4681,2860419705,461,894.8290000000002
4682,2860419706,461,621.7439999999998
4683,854403260,297,0.0
4684,49588414,44,52.831
4685,854403267,296,0.0
4686,5582692340,465,571.35
4687,4366510279,460,5.897
4688,276310216,430,841.699
4689,4366510281,460,0.0
4690,276310217,445,966.86
4691,276310218,430,1024.127
4692,274180301,100,1329.9070000000002
4693,49588430,53,175.627
4694,5582692342,465,531.495
4695,49588435,53,0.0
4696,5582692343,465,436.215
4697,270280922,103,457.69699999999995
4698,4074023137,317,280.468
4699,270608611,352,241.48
4700,4074023141,317,303.838
4701,4074023143,317,322.159
4702,5776222440,223,0.0
4703,5776222441,223,11.110999999999999
4704,4074023147,317,315.30099999999993
4705,4074023148,323,321.24
4706,4074023149,323,318.342
4707,4074023153,323,312.97900000000004
4708,4074023159,323,282.853
4709,270215416,256,0.0
4710,2353637624,321,2385.081
4711,2353637626,321,2467.9149999999995
4712,4074023163,319,312.0750000000001
4713,4074023164,317,111.813
4714,2353637628,321,2596.2470000000008
4715,2353637629,321,2625.7490000000007
4716,2353637627,321,2309.0129999999995
4717,2353637631,321,2336.189
4718,2353637633,321,2498.0299999999993
4719,4074023170,317,154.975
4720,4074023171,323,379.576
4721,2353637634,321,2164.286
4722,2353637632,321,2191.59
4723,2353637630,321,2520.451
4724,270280967,103,479.414
4725,4074023176,323,422.301
4726,4074023177,317,406.67599999999993
4727,4161676487,453,4910.836000000001
4728,3443960066,398,38.205
4729,3443960068,398,66.684
4730,4074023184,317,450.962
4731,474753297,285,713.0269999999999
4732,3750570260,86,203.15200000000002
4733,276506900,408,2101.2209999999995
4734,3750570262,86,327.819
4735,270280983,103,432.811
4736,474753304,172,984.813
4737,3750570265,85,0.0
4738,276310296,445,1369.398
4739,276310299,445,1039.617
4740,2354784538,445,1882.895
4741,270608669,352,187.56
4742,270608670,332,744.64
4743,333752606,453,657.174
4744,333752607,453,762.9639999999998
4745,2354784541,445,1697.221
4746,2354784543,445,1917.317
4747,2354784547,445,1409.0110000000002
4748,2896636197,389,73.42300000000002
4749,276310311,445,1247.5199999999998
4750,2354784552,408,1505.566
4751,276310314,445,1128.4489999999996
4752,2354784554,404,1816.315
4753,2354784556,404,2240.604
4754,1932723050,462,1692.773
4755,474753328,172,907.3580000000001
4756,2354784563,404,2217.7489999999993
4757,2354784567,408,1779.6539999999998
4758,474753337,285,581.31
4759,3710691641,456,1476.726
4761,2354784569,404,1788.1349999999998
4763,2354784575,404,1888.136
4764,2354784577,408,1738.38
4765,2354784578,404,1912.44
4766,2354784580,445,1432.328
4767,270281034,103,453.298
4768,2354784586,408,1557.1630000000002
4769,2354784588,405,1569.823
4771,276506963,408,1560.631
4772,270281048,103,405.614
4773,474753382,287,750.1859999999998
4774,474753383,287,685.3430000000001
4775,3989252458,107,234.78099999999998
4776,3989252459,108,58.18899999999999
4777,3989252460,108,66.532
4778,3989252462,108,193.457
4779,3989252463,108,208.95300000000003
4780,3989252464,99,298.275
4781,3989252465,448,157.384
4782,5886004380,92,2333.385
4783,4879460719,462,1047.454
4784,276310391,445,1027.603
4785,474753407,287,598.913
4786,276310403,445,825.034
4787,474753415,170,1109.147
4788,3308923276,103,790.1600000000002
4789,271559060,236,0.0
4790,272006640,203,418.644
4791,270215588,255,249.281
4792,270215591,103,540.518
4793,333752745,453,692.4080000000001
4794,276310444,445,740.9960000000001
4795,270608813,330,434.34
4796,270281133,103,424.908
4797,270608815,330,302.058
4798,2434312624,106,206.567
4799,270608817,330,360.724
4800,270608816,330,305.461
4801,276310446,445,1214.281
4802,276310445,445,1302.73
4803,276310447,445,1292.0970000000002
4804,276310458,445,891.4559999999999
4805,276310459,445,775.4179999999999
4806,276310460,430,1055.351
4807,276310461,430,947.125
4808,276310462,445,1148.882
4809,2434312640,95,102.411
4810,2434312643,90,93.38
4811,4807895495,56,157.554
4812,270281179,103,538.427
4813,276507102,408,1420.27
4814,276507103,408,1507.876
4815,276441569,438,243.482
4816,276441570,438,437.501
4817,5329693156,266,2441.999
4818,5329693157,266,2430.558
4819,276507110,408,1422.441
4820,276507109,408,1337.206
4821,5329693161,103,2787.007
4822,3710691819,219,1994.906
4823,3710691820,219,1958.6070000000002
4824,276310511,445,1200.384
4825,5329693168,103,2626.1379999999995
4826,5834353137,405,0.0
4827,5834353138,405,151.15
4828,5834353139,405,6.097
4829,276310515,430,516.085
4830,276310513,445,860.5219999999998
4831,276310514,430,757.7320000000002
4832,276310512,445,1112.6860000000001
4833,268839416,163,1826.0529999999999
4834,268511737,124,531.431
4835,268511738,124,613.043
4836,268839418,163,2275.567
4837,268839417,109,1891.783
4838,274180605,100,1694.645
4839,274180606,100,1639.2859999999994
4840,268839419,148,1392.948
4841,268839420,163,1395.93
4842,269822462,114,351.918
4843,274180610,100,1580.9829999999995
4844,274180611,100,1509.2329999999995
4845,274180612,100,1488.6419999999994
4846,333752844,453,1008.4830000000003
4847,2105813518,455,944.635
4848,271559183,229,267.29200000000003
4849,333752847,453,726.8320000000001
4850,270281245,103,610.331
4851,270281247,103,752.8900000000001
4852,276310562,445,941.67
4853,276310563,445,1061.111
4854,276310564,430,914.183
4855,276310565,408,1075.6280000000004
4856,276310566,445,690.572
4857,276310567,430,1001.084
4858,5119650360,292,222.502
4859,5119650361,292,280.89
4860,5119650362,283,64.812
4861,5119650363,283,0.0
